Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RD52026-391-1","Drury Lane","Drury Lane 2 m North of Chapman Rd to 77 m North of Chapman Rd","ETOBICOKE","43.688850","-79.523290","Local Road","1","0","{"tabledata":[{"Option":"Other"","1773419959000","1774520912000","1773140400000","1788562800000","Continuous","0","","","{"tabledata":[{"Option":"Other"","Green Infrastructure Partners Inc","{"tabledata":[{"Option":"Other"","Toronto-TMC: Basement Flooding Protection Program, Phase 4, Assignments 36-01, 36-03, 36-06, 36-09, 36-11, and 36-17","No","Chapman Rd","Chapman Rd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.523290,43.688850],[-79.523510,43.689420],[-79.523540,43.689500]","Low","Low"
"Tor-RD52026-685-2","Fallingbrook Cres","Fallingbrook Cres at Fallingbrook Dr to 20 m Southwest of Fallingbrook Dr","SCARBOROUGH","43.676540","-79.275690","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1774454594000","1774454594000","1774436400000","1790285400000","Continuous","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Toronto Water Project - New Sanitary Forcemain installation and pumping station retrofit","No","Fallingbrook Dr","Fallingbrook Dr","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.275690,43.676540],[-79.275700,43.676530],[-79.275750,43.676490],[-79.275810,43.676430],[-79.275850,43.676400]","Low","Low"
"Tor-RD52026-685-1","Fallingbrook Dr","Fallingbrook Dr 116 m South of Fallingbrook Wds to Fallingbrook Cres","SCARBOROUGH","43.677830","-79.274610","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1774454594000","1774454594000","1774436400000","1790285400000","Continuous","0","","","{"tabledata":[{"Option":"Toronto Water"","Drainstar Contracting Ltd","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: Toronto Water Project - New Sanitary Forcemain installation and pumping station retrofit","No","Fallingbrook Wds","Fallingbrook Cres","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.274610,43.677830],[-79.274580,43.677750],[-79.274560,43.677720],[-79.274550,43.677690],[-79.274540,43.677660],[-79.274530,43.677630],[-79.274520,43.677600],[-79.274510,43.677560],[-79.274500,43.677530],[-79.274490,43.677510],[-79.274500,43.677480],[-79.274500,43.677460],[-79.274500,43.677450],[-79.274510,43.677420],[-79.274510,43.677410],[-79.274520,43.677390],[-79.274530,43.677370],[-79.274540,43.677350],[-79.274550,43.677330],[-79.274560,43.677310],[-79.274560,43.677310],[-79.274570,43.677300],[-79.274580,43.677280],[-79.274590,43.677260],[-79.274600,43.677240],[-79.274610,43.677230],[-79.274620,43.677210],[-79.274630,43.677200],[-79.274640,43.677190],[-79.274660,43.677170],[-79.274670,43.677160],[-79.274680,43.677150],[-79.274690,43.677130],[-79.274710,43.677120],[-79.274720,43.677100],[-79.274740,43.677100],[-79.274760,43.677080],[-79.274770,43.677070],[-79.274790,43.677060],[-79.274810,43.677050],[-79.274820,43.677040],[-79.274840,43.677030],[-79.274860,43.677020],[-79.274880,43.677020],[-79.274900,43.677010],[-79.274920,43.677010],[-79.274940,43.677000],[-79.274960,43.676990],[-79.274980,43.676990],[-79.275000,43.676980],[-79.275030,43.676980],[-79.275050,43.676980],[-79.275070,43.676980],[-79.275090,43.676980],[-79.275110,43.676980],[-79.275130,43.676980],[-79.275160,43.676980],[-79.275170,43.676980],[-79.275190,43.676980],[-79.275200,43.676980],[-79.275210,43.676980],[-79.275230,43.676980],[-79.275240,43.676980],[-79.275260,43.676970],[-79.275270,43.676970],[-79.275290,43.676970],[-79.275300,43.676960],[-79.275310,43.676960],[-79.275330,43.676950],[-79.275340,43.676940],[-79.275350,43.676940],[-79.275360,43.676940],[-79.275370,43.676930],[-79.275380,43.676920],[-79.275390,43.676910],[-79.275400,43.676900],[-79.275410,43.676900],[-79.275420,43.676890],[-79.275430,43.676880],[-79.275430,43.676870],[-79.275440,43.676860],[-79.275450,43.676850],[-79.275450,43.676840],[-79.275450,43.676830],[-79.275450,43.676810],[-79.275460,43.676800],[-79.275460,43.676780],[-79.275470,43.676770],[-79.275470,43.676760],[-79.275480,43.676740],[-79.275490,43.676730],[-79.275490,43.676710],[-79.275500,43.676710],[-79.275510,43.676690],[-79.275520,43.676680],[-79.275530,43.676670],[-79.275550,43.676660],[-79.275560,43.676640],[-79.275570,43.676630],[-79.275590,43.676630],[-79.275600,43.676620],[-79.275690,43.676540]","Low","Low"
"Tor-RD042026-353","Danforth Rd","Danforth Rd 9 m South of Thicketwood Dr to 42 m North of Savarin St","SCARBOROUGH","43.744710","-79.244730","Major Arterial Road","1","0","Other","1774450734000","1774450734000","1774436400000","1789858800000","Continuous","0","","","Other","Scarborough Transit Connect","Other","Toronto-TMC: Piling and D-wall installation","No","Thicketwood Dr","Savarin St","","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.244730,43.744710],[-79.244760,43.744360],[-79.244800,43.744170],[-79.244800,43.744170],[-79.244900,43.743700],[-79.244940,43.743600]","High","High"
"Tor-RD52026-684","Learmont Dr","Learmont Dr 7 m West of Kipling Ave to 12 m East of Brampton Rd","ETOBICOKE","43.690100","-79.556800","Local Road","1","0","{"tabledata":[{"Option":"Other"","1774390471000","1774436401000","1774436400000","1801612800000","Continuous","0","","","{"tabledata":[{"Option":"Other"","Clearway Construction","{"tabledata":[{"Option":"Other"","Toronto-TMC: The City of Toronto is carrying out underground sewer upgrades on Learmont Dr as part of the Basement Flooding Protection Program. This work involves replacing aging sanitary and storm sewer infrastructure to improve drainage capacity and reduce the risk of basement flooding. Construction includes installing new sewer pipes and maintenance holes","No","Kipling Ave","Brampton Rd","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.556800,43.690100],[-79.556940,43.690070],[-79.557120,43.690020],[-79.557340,43.689950],[-79.557530,43.689870],[-79.557580,43.689850],[-79.557580,43.689850],[-79.557640,43.689820],[-79.557760,43.689740],[-79.557890,43.689630],[-79.557890,43.689630],[-79.558510,43.689250],[-79.558510,43.689250],[-79.558670,43.689160],[-79.558810,43.689090],[-79.559020,43.688990],[-79.559230,43.688910],[-79.559620,43.688780],[-79.559620,43.688780],[-79.560710,43.688420],[-79.560710,43.688420],[-79.561240,43.688270],[-79.561340,43.688250],[-79.561440,43.688240],[-79.561820,43.688200]","Low","Low"
"Tor-RD062025-2240-1","Kennedy Rd","Kennedy Rd 4 m North of Pently Cres to 31 m North of Pently Cres","SCARBOROUGH","43.779910","-79.286680","Major Arterial Road","1","0","Other","1763485411000","1774388168000","1794924000000","1797364800000","Daily","0","","","Other","Aqua Tech Solutions inc.","Other","Toronto-TMC: Street Occupation of Materials & Equipment to Maintain Infrastructures
"DOES NOT INCLUDE ANY SURFACE CUTS"","No","Pently Cres","Pently Cres","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.286680,43.779910],[-79.286730,43.780060],[-79.286770,43.780150]","High","None"
"Tor-RD062025-2240-2","Kennedy Rd","Kennedy Rd 28 m North of Cowdray Crt to 50 m North of Cowdray Crt","SCARBOROUGH","43.780760","-79.287000","Major Arterial Road","1","0","Other","1763485411000","1774388168000","1794924000000","1797364800000","Daily","0","","","Other","Aqua Tech Solutions inc.","Other","Toronto-TMC: Street Occupation of Materials & Equipment to Maintain Infrastructures
"DOES NOT INCLUDE ANY SURFACE CUTS"","No","Cowdray Crt","Cowdray Crt","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","09:00-15:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.287000,43.780760],[-79.287090,43.780940]","High","None"
"Tor-RD042026-334-2","Beth Nealson Dr","Beth Nealson Dr 6 m North of Thorncliffe Park Dr to 21 m North of Hepc","EAST YORK","43.709350","-79.344490","Unknown","1","0","Metrolinx","1774290979000","1774290979000","1774238400000","1786766340000","Continuous","0","","","Metrolinx","Leaside Valley Builders","Metrolinx","Toronto-TMC: Road Reconstruction and Reprofiling","No","Thorncliffe Park Dr","Hepc","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.344490,43.709350],[-79.344490,43.709380],[-79.344580,43.709470],[-79.344670,43.709530],[-79.344820,43.709640],[-79.344910,43.709700],[-79.344970,43.709750],[-79.345010,43.709790],[-79.345030,43.709820],[-79.345030,43.709820],[-79.345080,43.709880],[-79.345110,43.709940],[-79.345130,43.709990]","Low","Low"
"Tor-RD042026-334-1","Beth Nealson Dr","Beth Nealson Dr 12 m South of Wicksteed Ave to 6 m North of Thorncliffe Park Dr","EAST YORK","43.713300","-79.346450","Unknown","1","0","Metrolinx","1774290979000","1774290979000","1774238400000","1786766340000","Continuous","0","","","Metrolinx","Leaside Valley Builders","Metrolinx","Toronto-TMC: Road Reconstruction and Reprofiling","No","Wicksteed Ave","Thorncliffe Park Dr","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.346450,43.713300],[-79.345110,43.709940],[-79.345080,43.709880],[-79.345030,43.709820],[-79.345030,43.709820],[-79.345010,43.709790],[-79.344970,43.709750],[-79.344910,43.709700],[-79.344820,43.709640],[-79.344670,43.709530],[-79.344580,43.709470],[-79.344490,43.709380],[-79.344490,43.709350]","Low","Low"
"Tor-RD52026-632-3","Keywest Ave","Keywest Ave at Northcliffe Blvd to 34 m East of Fairbank Memorial Park Trl","YORK","43.693010","-79.446760","Local Road","1","0","{"tabledata":[{"Option":"Other"","1774277283000","1774277283000","1774263600000","1786397400000","Continuous","0","","","{"tabledata":[{"Option":"Other"","Green Infrastructure Partners Inc.","{"tabledata":[{"Option":"Other"","Toronto-TMC: Microtunneling shaft compound area, as per the approved traffic control plans under contract #23ECS-MI-03FS. 

Permit number:1037404002
Contract No.:  23ECS-MI-03FS
Permit address:  KEYWEST AVE
Permit location description: KEYWEST AVE (Between DUFFERIN ST AND NORTHCLIFFE BLVD)

Permit number:1037493001
Contract No.:  23ECS-MI-03FS
Permit address:  NORTHCLIFFE BLVD
Permit location description: NORTHCLIFFE BLVD (Between KEYWEST AVE AND ALLENVALE AVE)

Permit number:1037493002
Contract No.:  23ECS-MI-03FS
Permit address:  ALLENVALE AVE
Permit location description: ALLENVALE AVE [ Description: From 30 to 24 Allenvale Ave ], (Intersected By LAUDER AVE)","No","Northcliffe Blvd","Fairbank Memorial Park Trl","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.446760,43.693010],[-79.447310,43.692900],[-79.447310,43.692900],[-79.448420,43.692660]","Low","Low"
"Tor-RD52026-632-2","Northcliffe Blvd","Northcliffe Blvd from Allenvale Ave to Keywest Ave","YORK","43.692410","-79.446510","Local Road","1","0","{"tabledata":[{"Option":"Other"","1774277283000","1774277283000","1774263600000","1786397400000","Continuous","0","","","{"tabledata":[{"Option":"Other"","Green Infrastructure Partners Inc.","{"tabledata":[{"Option":"Other"","Toronto-TMC: Microtunneling shaft compound area, as per the approved traffic control plans under contract #23ECS-MI-03FS. 

Permit number:1037404002
Contract No.:  23ECS-MI-03FS
Permit address:  KEYWEST AVE
Permit location description: KEYWEST AVE (Between DUFFERIN ST AND NORTHCLIFFE BLVD)

Permit number:1037493001
Contract No.:  23ECS-MI-03FS
Permit address:  NORTHCLIFFE BLVD
Permit location description: NORTHCLIFFE BLVD (Between KEYWEST AVE AND ALLENVALE AVE)

Permit number:1037493002
Contract No.:  23ECS-MI-03FS
Permit address:  ALLENVALE AVE
Permit location description: ALLENVALE AVE [ Description: From 30 to 24 Allenvale Ave ], (Intersected By LAUDER AVE)","No","Allenvale Ave","Keywest Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.446510,43.692410],[-79.446760,43.693010]","Low","Low"
"Tor-RD52026-632-1","Allenvale Ave","Allenvale Ave 28 m East of Northcliffe Blvd to Northcliffe Blvd","YORK","43.692480","-79.446170","Local Road","1","0","{"tabledata":[{"Option":"Other"","1774277283000","1774277283000","1774263600000","1786397400000","Continuous","0","","","{"tabledata":[{"Option":"Other"","Green Infrastructure Partners Inc.","{"tabledata":[{"Option":"Other"","Toronto-TMC: Microtunneling shaft compound area, as per the approved traffic control plans under contract #23ECS-MI-03FS. 

Permit number:1037404002
Contract No.:  23ECS-MI-03FS
Permit address:  KEYWEST AVE
Permit location description: KEYWEST AVE (Between DUFFERIN ST AND NORTHCLIFFE BLVD)

Permit number:1037493001
Contract No.:  23ECS-MI-03FS
Permit address:  NORTHCLIFFE BLVD
Permit location description: NORTHCLIFFE BLVD (Between KEYWEST AVE AND ALLENVALE AVE)

Permit number:1037493002
Contract No.:  23ECS-MI-03FS
Permit address:  ALLENVALE AVE
Permit location description: ALLENVALE AVE [ Description: From 30 to 24 Allenvale Ave ], (Intersected By LAUDER AVE)","No","Northcliffe Blvd","Northcliffe Blvd","","ONE_DIRECTION","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.446170,43.692480],[-79.446510,43.692410]","Low","Low"
"Tor-RD032025-90-2","Islington Ave","Islington Ave 12 m North of Aberfoyle Cres to 8 m South of C P R","ETOBICOKE","43.645610","-79.523860","Major Arterial Road","1","0","Toronto Transit Commission","1768820586000","1774263604000","1774263600000","1789988400000","Continuous","0","","","Toronto Transit Commission","Kenaidan Contracting Ltd","Toronto Transit Commission","Toronto-TMC: Kenaidan Contracting Ltd. has been retained by the Toronto Transit Commission to deliver the Islington Station Redevelopment project, part of the TTC’s Easier Access III program. The scope of work includes the installation of new utilities, hydro upgrades, construction of a new west entrance to the station, and the reconstruction of the Aberfoyle Crescent and Islington Avenue intersection.

To facilitate this work, the west sidewalk on Islington Avenue will be closed from Central Park Roadway to Bloor Street. During this time, there will be no access to Islington Station from the east side of Islington Avenue.","No","Aberfoyle Cres","C P R","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.523860,43.645610],[-79.524200,43.646400],[-79.524200,43.646400],[-79.524280,43.646590]","High","High"
"Tor-RD52026-222-4","Leslie St","Leslie St at Research Rd to 4 m North of Wicksteed Ave","EAST YORK","43.713590","-79.350960","Local Road","1","0","{"tabledata":[{"Option":"Toronto Water"","1773143950000","1773652611000","1772798400000","1780700400000","Continuous","0","","","{"tabledata":[{"Option":"Toronto Water"","CG Construction Services Ltd.","{"tabledata":[{"Option":"Toronto Water"","Toronto-TMC: City of Toronto Contract 25ECS-LU-08SU
Watermain and waterservice replacement","No","Research Rd","Wicksteed Ave","","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.350960,43.713590],[-79.350640,43.712880]","Low","Low"
