ID,Road,Name,District,RoadClass,Planned,Latitude,Longitude,StartTime,EndTime,MaxImpact,CurrImpact,Type,SubType,DirectionsAffected,WorkEventType,Signing
Tor-RD52026-632-3,Keywest Ave,Keywest Ave at Northcliffe Blvd to 34 m East of Fairbank Memorial Park Trl,YORK,Local Road,1,43.693010,-79.446760,1774263600000,1786397400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-632-2,Northcliffe Blvd,Northcliffe Blvd from Allenvale Ave to Keywest Ave,YORK,Local Road,1,43.692410,-79.446510,1774263600000,1786397400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Other""""",
Tor-RD52026-632-1,Allenvale Ave,Allenvale Ave 28 m East of Northcliffe Blvd to Northcliffe Blvd,YORK,Local Road,1,43.692480,-79.446170,1774263600000,1786397400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"{tabledata"":[{""Option"":""Other""""",
Tor-RD032025-90-2,Islington Ave,Islington Ave 12 m North of Aberfoyle Cres to 8 m South of C P R,ETOBICOKE,Major Arterial Road,1,43.645610,-79.523860,1774263600000,1789988400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Transit Commission,
Tor-RD52026-222-4,Leslie St,Leslie St at Research Rd to 4 m North of Wicksteed Ave,EAST YORK,Local Road,1,43.713590,-79.350960,1772798400000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-222-2,Vanderhoof Ave,Vanderhoof Ave 7 m North of Leslie St to 3 m East of Glassworks Dr,EAST YORK,Local Road,1,43.713640,-79.350990,1772798400000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-222-1,Leslie St,Leslie St 4 m North of Wicksteed Ave to 4 m South of Research Rd,EAST YORK,Local Road,1,43.712880,-79.350630,1772798400000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-222-3,Vanderhoof Ave,Vanderhoof Ave 102 m Northwest of Leslie St to 2 m East of Glassworks Dr,EAST YORK,Local Road,1,43.714200,-79.351920,1772798400000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"{tabledata"":[{""Option"":""Toronto Water""""",
Tor-RD52026-91-27,Danforth Ave,Danforth Ave 22 m West of Eldon Ave to 38 m West of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690450,-79.291740,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-28,Danforth Ave,Danforth Ave 35 m West of Thyra Ave to 27 m West of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690700,-79.290690,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-25,Victoria Park Ave,Victoria Park Ave 22 m South of Ln N Danforth E Victoria Park to Danforth Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691490,-79.288460,1771848000000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-26,Danforth Ave,Danforth Ave at Victoria Park Ave to 45 m East of Victoria Park Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691230,-79.288360,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-21,Danforth Ave,Danforth Ave at Thyra Ave to 47 m West of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690790,-79.290280,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-24,Victoria Park Ave,Victoria Park Ave at Danforth Ave to 23 m South of Ln N Danforth E Victoria Park,EAST YORK,Major Arterial Road,1,43.691230,-79.288360,1771848000000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-22,Danforth Ave,Danforth Ave 5 m East of Thyra Ave to 51 m East of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690810,-79.290220,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-23,Danforth Ave,Danforth Ave 48 m West of Victoria Park Ave to Victoria Park Ave,EAST YORK,Major Arterial Road,1,43.691100,-79.288930,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-20,Thyra Ave,Thyra Ave 20 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690970,-79.290350,1771848000000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-19,Danforth Ave,Danforth Ave at Eldon Ave to 49 m East of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-18,Eldon Ave,Eldon Ave 18 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690660,-79.291550,1771848000000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-17,Eldon Ave,Eldon Ave at Danforth Ave to 18 m North of Danforth Ave,EAST YORK,Local Road,1,43.690510,-79.291490,1771848000000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-16,Danforth Ave,Danforth Ave 50 m West of Eldon Ave to Eldon Ave,EAST YORK,Major Arterial Road,1,43.690370,-79.292070,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-15,Danforth Ave,Danforth Ave at Sibley Ave to 44 m East of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690220,-79.292690,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-14,Sibley Ave,Sibley Ave 18 m South of Ln N Danforth E Sibley to Danforth Ave,EAST YORK,Local Road,1,43.690460,-79.292790,1771848000000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-13,Sibley Ave,Sibley Ave at Danforth Ave to 21 m South of Ln N Danforth E Sibley,EAST YORK,Local Road,1,43.690220,-79.292690,1771848000000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-12,Danforth Ave,Danforth Ave 44 m East of Luttrell Ave to Sibley Ave,EAST YORK,Major Arterial Road,1,43.690130,-79.293080,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-11,Danforth Ave,Danforth Ave 19 m West of Sibley Ave to 44 m East of Luttrell Ave,EAST YORK and TORONTO,Major Arterial Road,1,43.690170,-79.292920,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-10,Danforth Ave,Danforth Ave at Main St to 30 m East of Main St,TORONTO,Major Arterial Road,1,43.688150,-79.301830,1771848000000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-2,Danforth Ave,Danforth Ave 98 m East of Barrington Ave to 5 m West of Guest Ave,TORONTO,Major Arterial Road,1,43.688710,-79.299380,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-3,Main St,Main St 22 m South of Danforth Ave to Danforth Ave,TORONTO,Minor Arterial Road,1,43.687960,-79.301740,1771848000000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-4,Danforth Ave,Danforth Ave at Main St to 35 m East of Main St,TORONTO,Major Arterial Road,1,43.688150,-79.301830,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-5,Danforth Ave,Danforth Ave 37 m East of Guest Ave to 11 m West of Dawes Rd,TORONTO,Major Arterial Road,1,43.689150,-79.297440,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-1,Danforth Ave,Danforth Ave 3 m East of Guest Ave to 10 m West of Dawes Rd,TORONTO,Major Arterial Road,1,43.689060,-79.297850,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-6,Danforth Ave,Danforth Ave 36 m East of Main St to 74 m East of Barrington Ave,TORONTO,Major Arterial Road,1,43.688240,-79.301410,1771848000000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,"[{option"":""Transportation Services""""",
Tor-RD52026-91-7,Barrington Ave,Barrington Ave 21 m South of Ln 1 N Danforth E Main St to Danforth Ave,TORONTO,Local Road,1,43.688720,-79.300670,1771848000000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-8,Danforth Ave,Danforth Ave at Barrington Ave to 26 m East of Barrington Ave,TORONTO,Major Arterial Road,1,43.688450,-79.300550,1771848000000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD52026-91-9,Main St,Main St 13 m North of Danforth Ave to Danforth Ave,TORONTO,Minor Arterial Road,1,43.688250,-79.301880,1771848000000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,"[{option"":""Transportation Services""""",
Tor-RD042026-174,Eglinton Ave W,Eglinton Ave W 14 m East of Pearen St to 28 m West of Weston Rd,YORK,Major Arterial Road,1,43.686640,-79.491050,1772038800000,1780174800000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Metrolinx,
Tor-RD062025-2239-1,Jade St,Jade St 17 m East of Ww W Kennedy W Jade to 26 m East of Ww W Kennedy W Jade,SCARBOROUGH,Local Road,1,43.781030,-79.291310,1794924000000,1797364800000,Low,None,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Other,
Tor-RD062025-2244,Milner Ave,Milner Ave 120 m East of East Highland Creek to 28 m East of East Highland Creek,SCARBOROUGH,Minor Arterial Road,1,43.784590,-79.249010,1794924000000,1797364800000,Low,None,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD52026-366-1,Chapman Rd,Chapman Rd 4 m East of Drury Lane to 22 m East of Royal York Rd,ETOBICOKE,Local Road,1,43.688840,-79.523240,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD52026-366-6,Chapman Rd,Chapman Rd 6 m West of Chapman Valley Park Trl to 53 m East of Brentside Crt,ETOBICOKE,Local Road,1,43.689730,-79.519030,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD52026-366-2,Chapman Rd,Chapman Rd 49 m East of Brentside Crt to 18 m East of Drury Lane,ETOBICOKE,Local Road,1,43.689430,-79.520550,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD52026-366-3,Chapman Rd,Chapman Rd 17 m West of Easthampton Dr to 15 m East of Arcade Dr,ETOBICOKE,Local Road,1,43.688620,-79.516350,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD52026-366-5,Chapman Rd,Chapman Rd 12 m East of Fabian Pl to 34 m East of Brentside Crt,ETOBICOKE,Local Road,1,43.689070,-79.522090,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD52026-366-4,Chapman Rd,Chapman Rd 25 m North of Craig Alan Crt to 2 m East of Arcade Dr,ETOBICOKE,Local Road,1,43.689240,-79.518710,1773054000000,1788562800000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,"[{option"":""Other""""",
Tor-RD1S2025-997,Locust St,Locust St 69 m Southwest of end of road to 19 m Southwest of end of road,YORK,Local Road,1,43.688100,-79.490520,1770354060000,1798779540000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,ONE_DIRECTION,Storage of materials and equipment,
Tor-RD1S2026-206-2,Cherry St,Cherry St at Front St E to 12 m South of Eastern Ave,TORONTO,Local Road,1,43.652620,-79.358090,1767243600000,1798693200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD1S2026-206-1,Front St E,Front St E 25 m West of Cherry St to Cherry St,TORONTO,Local Road,1,43.652550,-79.358390,1767243600000,1798693200000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD022026-34,Parliament St,Parliament St 67 m South of Distillery Lane to 14 m North of C N R,TORONTO,Minor Arterial Road,1,43.648990,-79.361630,1767243600000,1798779540000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Long term construction staging,
Tor-RD052026-163-2,Kennedy Rd,Kennedy Rd 10 m South of Passmore Ave to 32 m South of Passmore Ave,SCARBOROUGH,Major Arterial Road,1,43.818360,-79.304710,1772452800000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-3,Kennedy Rd,Kennedy Rd 28 m North of Passmore Ave to Passmore Ave,SCARBOROUGH,Major Arterial Road,1,43.818680,-79.304850,1772452800000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-5,Passmore Ave,Passmore Ave 32 m East of Kennedy Rd to Kennedy Rd,SCARBOROUGH,Local Road,1,43.818530,-79.304370,1772452800000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-1,Kennedy Rd,Kennedy Rd 32 m North of Passmore Ave to Passmore Ave,SCARBOROUGH,Major Arterial Road,1,43.818710,-79.304870,1772452800000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-7,Purcell Sq,Purcell Sq 38 m East of Shepton Way to Kennedy Rd,SCARBOROUGH,Local Road,1,43.818330,-79.305260,1772452800000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-8,Kennedy Rd,Kennedy Rd at Passmore Ave to 48 m North of Passmore Ave,SCARBOROUGH,Major Arterial Road,1,43.818440,-79.304750,1772452800000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-9,Purcell Sq,Purcell Sq 36 m East of Shepton Way to 27 m East of Canongate Trl,SCARBOROUGH,Local Road,1,43.818320,-79.305290,1772452800000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-4,Passmore Ave,Passmore Ave at Kennedy Rd to 32 m East of Kennedy Rd,SCARBOROUGH,Local Road,1,43.818440,-79.304750,1772452800000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-163-6,Kennedy Rd,Kennedy Rd at Passmore Ave to 31 m South of Passmore Ave,SCARBOROUGH,Major Arterial Road,1,43.818440,-79.304750,1772452800000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD022025-106,Temple Ave,Temple Ave 69 m East of Tyndall Ave to 3 m West of Dufferin St,TORONTO,Local Road,1,43.636150,-79.427310,1772427600000,1830313800000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Other,
Tor-RD1S2026-220,Balsam Ave,Balsam Ave 2 m North of Sarah McComb Lane to 52 m North of Sarah McComb Lane,TORONTO,Local Road,1,43.672640,-79.290130,1783310400000,1788148740000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Storage of materials and equipment,
Tor-RD052026-162-2,Danforth Ave,Danforth Ave 3 m East of Sibley Ave to 22 m East of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690230,-79.292660,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-1,Danforth Ave,Danforth Ave 13 m West of Sibley Ave to 44 m East of Luttrell Ave,EAST YORK,Major Arterial Road,1,43.690190,-79.292840,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-24,Danforth Ave,Danforth Ave at Eldon Ave to 47 m East of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1771329600000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-23,Victoria Park Ave,Victoria Park Ave 3 m South of Danforth Ave to 53 m South of Danforth Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691210,-79.288350,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-22,Danforth Ave,Danforth Ave at Victoria Park Ave to 51 m East of Victoria Park Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691230,-79.288360,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-21,Victoria Park Ave,Victoria Park Ave 22 m South of Ln N Danforth E Victoria Park to Danforth Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691490,-79.288460,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-25,Danforth Ave,Danforth Ave 25 m West of Eldon Ave to 21 m West of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690440,-79.291780,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-20,Victoria Park Ave,Victoria Park Ave 5 m South of Danforth Ave to 51 m South of Danforth Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691190,-79.288340,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-19,Danforth Ave,Danforth Ave 3 m East of Victoria Park Ave to 42 m East of Victoria Park Ave,SCARBOROUGH,Major Arterial Road,1,43.691240,-79.288320,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-18,Danforth Ave,Danforth Ave at Victoria Park Ave to 30 m West of Victoria Park Ave,EAST YORK,Major Arterial Road,1,43.691230,-79.288360,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-17,Victoria Park Ave,Victoria Park Ave 22 m South of Ln N Danforth E Victoria Park to Danforth Ave,EAST YORK and SCARBOROUGH,Major Arterial Road,1,43.691490,-79.288460,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-16,Danforth Ave,Danforth Ave at Thyra Ave to 48 m East of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690790,-79.290280,1771329600000,1780700400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-8,Danforth Ave,Danforth Ave at Sibley Ave to 44 m East of Luttrell Ave,EAST YORK and TORONTO,Major Arterial Road,1,43.690220,-79.292690,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-9,Eldon Ave,Eldon Ave 22 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690700,-79.291570,1771329600000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-7,Danforth Ave,Danforth Ave at Sibley Ave to 27 m East of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690220,-79.292690,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-6,Sibley Ave,Sibley Ave 16 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690360,-79.292750,1771329600000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-14,Thyra Ave,Thyra Ave 17 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690940,-79.290340,1771329600000,1780700400000,Low,Low,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-15,Danforth Ave,Danforth Ave at Thyra Ave to 25 m West of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690790,-79.290280,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-13,Danforth Ave,Danforth Ave at Eldon Ave to 28 m East of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-11,Danforth Ave,Danforth Ave at Eldon Ave to 49 m West of Thyra Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-10,Danforth Ave,Danforth Ave at Eldon Ave to 39 m West of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD052026-162-12,Eldon Ave,Eldon Ave 16 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690640,-79.291550,1771329600000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-4,Danforth Ave,Danforth Ave at Sibley Ave to 15 m West of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690220,-79.292690,1771329600000,1780700400000,High,High,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-3,Sibley Ave,Sibley Ave 15 m North of Danforth Ave to Danforth Ave,EAST YORK,Local Road,1,43.690350,-79.292740,1771329600000,1780700400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Toronto Water,
Tor-RD052026-162-5,Danforth Ave,Danforth Ave at Sibley Ave to 28 m East of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690220,-79.292690,1771329600000,1780700400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Toronto Water,
Tor-RD1S2026-133-1,Danforth Ave,Danforth Ave 44 m East of Luttrell Ave to 18 m West of Sibley Ave,EAST YORK and TORONTO,Major Arterial Road,1,43.690050,-79.293400,1770984000000,1797638400000,High,High,CONSTRUCTION,,BOTH_DIRECTIONS,Storage of trailer,
Tor-RD1S2026-133-8,Eldon Ave,Eldon Ave 18 m South of Ln N Danforth E Sibley to Danforth Ave,EAST YORK,Local Road,1,43.690740,-79.291590,1770984000000,1797638400000,Low,Low,ROAD_CLOSED,ROAD_CLOSED_CONSTRUCTION,BOTH_DIRECTIONS,Storage of trailer,
Tor-RD1S2026-133-7,Danforth Ave,Danforth Ave at Eldon Ave to 50 m West of Eldon Ave,EAST YORK,Major Arterial Road,1,43.690510,-79.291490,1770984000000,1797638400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Storage of trailer,
Tor-RD1S2026-133-5,Danforth Ave,Danforth Ave at Sibley Ave to 46 m East of Sibley Ave,EAST YORK,Major Arterial Road,1,43.690220,-79.292690,1770984000000,1797638400000,High,High,CONSTRUCTION,,ONE_DIRECTION,Storage of trailer,
